tag_id,stap_s,stap_t,lat_s,lon_s,lat_t,lon_t,s,t,j,start,end,n,distance,bearing,gs_u,gs_v,ws_u,ws_v
5D8,21,22,34.1875,107.1875,35.8125,105.3125,718503,764370,10,2022-05-01T12:30:00Z,2022-05-01T17:30:00Z,1,248.5803251128201,317.01970041121206,-33.854926122680304,36.49446113630205,2.6753533374023433,-9.316075693359377
5D8,22,23,34.4375,105.3125,36.8125,103.6875,764381,810738,1,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,301.82704076524726,331.28080975716017,-16.09543154297348,29.50766166597028,7.483749938964841,14.572445385742189
5D8,22,23,34.6875,105.3125,36.3125,102.5625,764379,808510,2,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,307.80559468285503,306.6444718978171,-27.40880776547765,20.478872787215206,2.994758532714844,11.771011010742189
5D8,22,23,34.0625,106.5625,36.1875,103.0625,766864,809503,3,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,396.6299358197282,307.46118433207033,-34.94043715229924,26.892622315725557,5.100141345214843,10.218421166992188
5D8,22,23,34.3125,106.8125,35.5625,104.6875,767358,812732,4,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,238.56604946821724,306.14389185593785,-21.38144986805069,15.686957746793889,6.994281188964844,12.862841479492188
5D8,22,23,34.6875,105.5625,35.9375,102.9375,764875,809257,5,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,276.0610018936827,300.90846820361986,-26.287126938524583,15.807397636208172,2.9770022827148432,12.698329760742189
5D8,22,23,32.4375,104.6875,35.8125,102.4375,763157,808266,6,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,428.02314130952664,331.61979820910005,-22.57947848187427,41.98999158114968,2.711574938964843,2.902237573242188
5D8,22,23,33.3125,107.4375,36.3125,102.5625,768606,808510,7,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,556.387453117401,308.10112767157335,-48.59118675270735,38.2726709520516,6.049729626464843,7.355145385742186
5D8,22,23,33.6875,104.4375,36.4375,102.8125,762651,809005,8,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,339.17719376499645,334.55011776249836,-16.175528143353198,34.14458135021235,4.579815563964843,4.758571948242188
5D8,22,23,33.4375,104.6875,35.5625,104.0625,763149,811492,9,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,242.61532970092424,346.4909994410251,-6.290037728872528,26.303026805089708,3.9722757202148444,3.3998352294921874
5D8,22,23,35.8125,105.3125,36.0625,103.0625,764370,809504,10,2022-05-02T12:30:00Z,2022-05-02T21:30:00Z,1,204.9096259056158,278.4393945367491,-22.495062190948577,3.3512101558379697,3.5572679077148432,18.36196804199218
5D8,23,24,36.8125,103.6875,37.00182899,101.751121,810738,856616,1,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,173.84087416432698,277.52258818366226,-33.309420803143524,5.893215915624297,3.2566424194335957,1.140436691894532
5D8,23,24,36.3125,102.5625,37.00182899,101.751121,808510,856616,2,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,105.42385628075496,316.75991376156895,-13.324829680150886,16.749876274718847,4.0992589819335965,-3.0760717456054683
5D8,23,24,36.1875,103.0625,37.00182899,101.751121,809503,856616,3,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,148.1046654242853,307.98902575524534,-13.324829680150886,16.749876274718847,4.0992589819335965,-3.0760717456054683
5D8,23,24,35.5625,104.6875,37.00182899,101.751121,812732,856616,4,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,308.3642992822477,302.0542109137797,-22.207877820210527,19.624943706523513,6.234123669433599,0.5230402075195308
5D8,23,24,35.9375,102.9375,37.00182899,101.751121,809257,856616,5,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,158.9158034877946,318.35463336159495,-51.07589035909825,34.15038194462037,7.429672419433596,11.812139582519528
5D8,23,24,35.8125,102.4375,37.00182899,101.751121,808266,856616,6,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,145.62862686906593,335.19397473913676,-19.98770732054937,25.163096240836854,6.062132263183596,-0.610306589355469
5D8,23,24,36.3125,102.5625,37.00182899,101.751121,808510,856616,7,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,105.42385628075496,316.75991376156895,-11.104624009969106,27.865669697860152,4.438373356933597,-0.6750981518554693
5D8,23,24,36.4375,102.8125,37.00182899,101.751121,809005,856616,8,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,113.63355602437004,303.75944053165006,-17.766142732507227,14.007476866962573,4.285537888183597,-3.002172604980469
5D8,23,24,35.5625,104.0625,37.00182899,101.751121,811492,856616,9,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,261.95848594924246,308.24422563587865,-39.97471704713121,33.85797058558239,6.418255231933595,6.429803488769532
5D8,23,24,36.0625,103.0625,37.00182899,101.751121,809504,856616,10,2022-05-03T13:30:00Z,2022-05-03T18:30:00Z,1,157.02280035341565,311.98028080768256,-22.20814390791649,22.407649800425084,6.025135231933597,1.4027719262695306
5E5,1,2,37.044269,101.725552,32.1875,105.4375,13168,70247,1,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,637.1784212377056,146.64072136006791,39.29279369236479,-59.551943595234,-1.2026868811374238,0.2424693981340194
5E5,1,2,37.044269,101.725552,31.8125,105.4375,13168,70250,2,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,673.0730974799195,148.48067473535144,39.461515005038756,-64.18930466652454,-1.6522386009724934,-0.48794122339375867
5E5,1,2,37.044269,101.725552,33.3125,107.1875,13168,73710,3,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,647.04152068962685,128.1642829280787,56.86217371577111,-44.78458654559404,-2.0598005710245775,2.318132711285061
5E5,1,2,37.044269,101.725552,34.5625,108.4375,13168,76180,4,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,666.0226924369949,112.42147021842095,68.72161542320066,-28.526617089805036,-1.583288564080131,3.9338949176652718
5E5,1,2,37.044269,101.725552,34.8125,108.8125,13168,76922,5,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,685.6011012785016,109.05866045951353,72.30944524412638,-25.16373828974208,-1.6512604247572142,5.159982040495128
5E5,1,2,37.044269,101.725552,32.5625,106.9375,13168,73220,6,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,688.7119027464895,134.67593237422352,54.759945435171616,-54.19913570441942,-0.8521524848700628,0.4658608213111038
5E5,1,2,37.044269,101.725552,34.0625,108.3125,13168,75936,7,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,682.4953208235231,117.03707384047425,67.86397010040648,-34.79395807042406,-1.7189311356947143,4.539689538759019
5E5,1,2,37.044269,101.725552,31.9375,105.5625,13168,70497,8,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,667.017913215735,147.00836502228765,40.71827119801885,-62.59289332819361,-1.4413491886461043,-0.21104640091111937
5E5,1,2,37.044269,101.725552,31.9375,106.1875,13168,71737,9,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,698.9911091181962,142.82890080088987,47.28168898322215,-62.31488379465913,-1.5781628149481877,-0.8849045786454939
5E5,1,2,37.044269,101.725552,32.3125,106.3125,13168,71982,10,2021-10-26T13:30:00Z,2021-10-26T22:30:00Z,1,672.2881129735971,139.98226482615723,48.38560945984584,-57.61745514145025,-1.6423978676825635,0.35435669566006195
5E5,2,3,32.1875,105.4375,31.3125,112.0625,70247,132998,1,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,635.0548331204374,97.03210799129664,78.71347735790386,-9.768355669667686,-0.1381944116344424,2.8814661778430937
5E5,2,3,31.8125,105.4375,30.6875,111.4375,70250,131763,2,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,584.8904902925783,100.74294135415619,71.76728926409396,-13.692563653555029,-4.134519029066082,1.1203336988391874
5E5,2,3,33.3125,107.1875,31.6875,112.0625,73710,132995,3,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,492.23514445845643,110.14908420520771,57.710426684157596,-21.28199480923115,7.757878256700517,1.404142152452469
5E5,2,3,34.5625,108.4375,32.0625,113.0625,76180,134976,4,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,512.1311326347643,121.48603931945979,54.539660375564075,-33.564263374278056,8.994998019762038,2.451902883409503
5E5,2,3,34.8125,108.8125,31.6875,112.6875,76922,134235,5,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,500.4337998712629,132.74754001050684,45.89445965215399,-42.6210194028969,8.506228926134108,1.9932054900989553
5E5,2,3,32.5625,106.9375,31.1875,111.6875,73220,132255,6,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,474.55066579914194,107.4732042393706,56.53092971660434,-17.886918322886864,1.763606707750322,1.0014197776966107
5E5,2,3,34.0625,108.3125,30.4375,111.5625,75936,132013,7,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,505.2842450800419,141.81682430074466,39.01099607433455,-49.84112085736674,6.372504594713212,1.5990909146595
5E5,2,3,31.9375,105.5625,31.6875,111.8125,70497,132499,8,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,592.3472062569577,91.03078110274123,73.9630149420649,-1.3476097713363615,-0.8209836220836608,2.7715481385364535
5E5,2,3,31.9375,106.1875,30.6875,111.4375,71737,131763,9,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,518.5508240728186,104.12426832531287,62.804496310664774,-15.888261546510693,-3.3422055958385446,-1.018979873426438
5E5,2,3,32.3125,106.3125,31.6875,111.9375,71982,132747,10,2021-10-29T13:30:00Z,2021-10-29T21:30:00Z,1,535.9579413988374,95.93152062322957,66.57449531997864,-6.958634947362571,0.4006502916126268,2.143088623399735
5E5,3,11,31.3125,112.0625,16.3125,100.8125,132998,160398,1,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2015.3843820787233,217.06467353420982,-25.83960740741329,-34.39567777999477,-1.8643816359499668,-1.8529713407475894
5E5,3,11,30.6875,111.4375,13.6875,101.5625,131763,161907,2,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2137.591576135385,210.44729038058398,-23.04474086225209,-39.41893896518655,-6.325728461082945,-5.400162165215674
5E5,3,11,31.6875,112.0625,14.4375,99.6875,132995,158181,3,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2288.7122548084076,216.2374805510767,-28.78230691801503,-39.48596309850529,-3.631768604035073,-1.4790621818380156
5E5,3,11,32.0625,113.0625,14.0625,102.9375,134976,164632,4,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2244.2203162888763,209.66479626755918,-23.629875830200437,-41.70894327362903,-9.304266941801032,-8.312090772263549
5E5,3,11,31.6875,112.6875,15.1875,100.0625,134235,158919,5,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2232.7054471374645,217.96906863591443,-29.22195802593684,-37.648094607844975,-2.395596313476563,-2.2836167031146117
5E5,3,11,31.1875,111.6875,14.3125,103.4375,132255,165622,6,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2049.9897534718607,206.11978032304003,-19.199908899700915,-39.36842875673267,-8.921624820790392,-8.706925379976314
5E5,3,11,30.4375,111.5625,15.3125,100.3125,132013,159414,7,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2031.2457130397952,216.9498333852714,-25.974655290629112,-34.722747963805965,-3.122021679168052,-1.3277594059071636
5E5,3,11,31.6875,111.8125,15.0625,100.8125,132499,160408,8,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2154.209482353723,213.79363470503932,-25.4894087485812,-38.29042382408734,-3.052924687811669,-1.6203416864922706
5E5,3,11,30.6875,111.4375,15.1875,101.0625,131763,160903,9,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2016.932514047743,213.98892826300474,-23.986172877813072,-35.77023592873166,-2.9563759012425206,-2.8831616665454622
5E5,3,11,31.6875,111.9375,14.9375,100.6875,132747,160161,10,2021-11-22T10:30:00Z,2022-03-12T21:30:00Z,8,2179.5020694282684,214.24033780844883,-26.088433524267383,-38.53717603588082,-3.2022078493808177,-1.8799182323699302
5E5,11,12,16.3125,100.8125,18.5625,100.0625,160398,208492,1,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,261.45121522901087,342.36823665068425,-7.91663775462657,25.062090050530543,8.33336656677246,10.166666072387693
5E5,11,12,13.6875,101.5625,18.0625,100.9375,161907,210232,2,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,488.7310866036018,352.21151519636356,-6.621018580649354,48.71171577057554,8.413079496459961,7.942834275512693
5E5,11,12,14.4375,99.6875,18.3125,101.0625,158181,210478,3,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,453.2695516438824,18.71944067415609,14.542238179380519,43.18362131135055,4.9597309808349594,6.557139431762693
5E5,11,12,14.0625,102.9375,18.3125,102.0625,164632,212462,4,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,479.52145847853757,348.86737477952414,-9.255626401017446,47.3296521184607,6.682721918334962,5.782167713012694
5E5,11,12,15.1875,100.0625,18.0625,104.4375,158919,217176,5,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,564.8505750427623,55.11131974756677,46.317918193662074,32.49642410108803,7.446441176147464,9.285153338012694
5E5,11,12,14.3125,103.4375,18.5625,102.6875,165622,213700,6,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,477.0886505214604,350.43877413909905,-7.921867893104271,47.32484393020062,6.553871098022461,8.057144119262695
5E5,11,12,15.3125,100.3125,18.4375,100.3125,159414,208989,7,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,345.83792082018874,0,2.1301102825421206e-15,34.787340872897985,4.326211840209961,10.695463181762696
5E5,11,12,15.0625,100.8125,16.8125,104.0625,160408,216442,8,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,398.20819029895813,60.464366667100876,34.63640510828298,19.745925432381654,7.054965082397461,7.532838572387697
5E5,11,12,15.1875,101.0625,18.8125,100.6875,160903,209730,9,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,403.15880916475913,354.3695388489528,-3.9541106857488275,40.35696880800217,9.362784457397458,12.018523650512694
5E5,11,12,14.9375,100.6875,18.6875,101.9375,160161,212211,10,2022-04-13T13:30:00Z,2022-04-13T23:30:00Z,1,435.8581203279084,17.622220735397434,13.190671495330186,41.784933916285624,9.180402973022462,9.280642791137694
5E5,12,13,18.5625,100.0625,22.0625,105.1875,208492,268232,1,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,660.6698053792775,53.23029754573088,52.89801897488143,39.76117469096999,14.771971104125976,14.681783479614259
5E5,12,13,18.0625,100.9375,22.4375,104.5625,210232,266989,2,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,614.7638213540631,37.412244888246676,37.33170318483955,49.09716059401601,14.374055088500976,14.462906995239262
5E5,12,13,18.3125,101.0625,22.1875,103.3125,210478,264511,3,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,489.14995813596846,28.3401465149895,23.209212312176746,43.28926343070317,17.305590635375978,19.378004573364265
5E5,12,13,18.3125,102.0625,21.5625,104.9375,212462,267740,4,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,469.0406277579523,39.433284016380355,29.779112083319394,36.42704997200883,13.928117041625978,10.364613557739256
5E5,12,13,18.0625,104.4375,20.9375,103.9375,217176,265761,5,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,322.5553663009136,350.7175928359407,-5.200632407676032,32.011750318894045,15.372256338500975,9.767919885864258
5E5,12,13,18.5625,102.6875,21.9375,104.6875,213700,267241,6,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,428.0798941521266,28.876304635212705,20.663256660840577,37.691861422390815,14.412056182250979,8.54227035461426
5E5,12,13,18.4375,100.3125,21.5625,104.9375,208989,267740,7,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,594.8408546350762,53.6698392797818,47.89983314744062,35.432484112050545,15.450052197875982,14.780853088989264
5E5,12,13,16.8125,104.0625,22.9375,106.3125,216442,270457,8,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,717.7860795080642,18.791111100369676,23.109743971536982,68.32994298102172,13.55370227600098,10.36684949523926
5E5,12,13,18.8125,100.6875,21.9375,104.8125,209730,267489,9,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,552.3287281896731,50.519202383788524,42.61101810535715,35.308608180715794,16.04723665100098,13.85413222961426
5E5,12,13,18.6875,101.9375,23.0625,103.8125,212211,265496,10,2022-04-14T13:30:00Z,2022-04-14T23:30:00Z,1,522.1734906420339,21.611522786645253,19.222479982980023,48.81065006989743,15.66201485412598,13.496441292114259
5E5,13,14,22.0625,105.1875,22.6875,104.9375,268232,317331,1,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,73.84357734791298,339.64143288047836,-12.838478716331482,34.79795603645291,12.602314489746092,17.212800874328614
5E5,13,14,22.4375,104.5625,22.8125,104.6875,266989,316834,2,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,43.46986344261483,17.170544547994552,6.413290216599314,20.875088762233574,12.409083435058596,11.364490132141112
5E5,13,14,22.1875,103.3125,22.5625,104.3125,264511,316092,3,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,111.04465571247421,67.85051983515245,51.39962300794397,21.04270346277906,8.276905700683594,9.213191304016112
5E5,13,14,21.5625,104.9375,21.3125,104.6875,267740,316846,4,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,37.91916857558147,223.1600646926627,-12.963356713119044,-13.904580628434635,11.759805505371089,9.62228700714111
5E5,13,14,20.9375,103.9375,20.6875,104.6875,265761,316851,5,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,82.83569402915988,109.38664657337335,39.05313383175523,-13.823942994413507,13.259922692871093,6.380135444641114
5E5,13,14,21.9375,104.6875,23.0625,105.1875,267241,317824,6,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,134.78414841213623,22.344178961185207,25.607253726461977,62.659634980185615,13.085568786621094,15.358076655578609
5E5,13,14,21.5625,104.9375,21.5625,104.6875,267740,316844,7,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,25.89396743107574,270.04593955548273,-12.941124924811453,0.01037615081225707,11.34150589599609,9.731949897766112
5E5,13,14,22.9375,106.3125,24.0625,105.8125,270457,319056,8,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,134.6550015176015,337.81089986607503,-25.413072686540247,62.66109725638981,8.89294866943359,21.503062202453606
5E5,13,14,21.9375,104.8125,23.3125,105.5625,267489,318566,9,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,170.67302275714152,26.71282300062103,38.34028351614152,76.62776200631697,15.429186364746094,16.85619345245361
5E5,13,14,23.0625,103.8125,23.3125,104.0625,265496,315590,10,2022-04-15T13:30:00Z,2022-04-15T15:30:00Z,1,37.70488429442055,42.70287081372737,12.778956110338456,13.925894995118709,15.182101208496096,8.04122606964111
5E5,14,15,22.6875,104.9375,24.6875,106.3125,317331,369643,1,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,262.1656578548361,32.06566443314796,15.455578856314808,24.811189574819476,14.428368005371087,12.204521838378906
5E5,14,15,22.8125,104.6875,25.9375,107.4375,316834,371865,2,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,444.5429955207857,38.31127242220498,30.601254258036782,38.94969860068973,14.727197692871096,11.989958557128904
5E5,14,15,22.5625,104.3125,28.0625,106.6875,316092,370360,3,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,654.4752280595748,20.932149137194187,25.960879130803956,68.25096762943718,16.302421911621096,16.964373400878905
5E5,14,15,21.3125,104.6875,23.8125,105.9375,316846,368906,4,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,305.2334829288727,24.67211054619611,14.149190792985792,30.980271616656523,21.28673675537109,12.827176525878906
5E5,14,15,20.6875,104.6875,24.3125,106.0625,316851,369150,5,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,425.61407420681667,19.155695321570136,15.508966370242852,44.90643470845275,19.933947692871094,12.205580432128905
5E5,14,15,23.0625,105.1875,28.0625,106.5625,317824,370112,6,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,570.8632042525427,13.71401122397674,15.026494771687005,61.91962515979492,14.93161331787109,16.434171057128903
5E5,14,15,21.5625,104.6875,24.6875,106.5625,316844,370139,7,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,395.7797093790013,28.664190183903372,21.08170608616622,38.78522070657047,17.944957849121096,13.255710900878904
5E5,14,15,24.0625,105.8125,26.0625,108.4375,319056,373848,8,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,345.28269039511844,49.53867737739262,29.17075940493233,25.01727243959032,9.418363317871094,7.981165588378905
5E5,14,15,23.3125,105.5625,25.6875,105.1875,318566,367403,9,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,265.79918748456123,351.85598056954143,-4.1811073105062295,29.38156524722137,13.993526599121093,11.118812463378905
5E5,14,15,23.3125,104.0625,28.3125,106.3125,315590,369614,10,2022-04-20T13:30:00Z,2022-04-20T22:30:00Z,1,598.0675752373313,21.680093696031122,24.530619947823656,62.04767578931612,17.5282820678711,17.553656994628906
5E5,15,16,24.6875,106.3125,29.1875,105.0625,369643,416727,1,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,513.8197413885289,346.2990251592945,-15.200544760156546,62.69041693627086,15.59162233657837,20.177707612609865
5E5,15,16,25.9375,107.4375,30.1875,105.3125,371865,417215,2,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,515.1991536835993,336.57419287736104,-25.581346315823147,59.356547496775846,13.776217746734613,33.49361850128173
5E5,15,16,28.0625,106.6875,29.0625,104.6875,370360,415984,3,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,224.89086552433062,299.99996875751805,-24.32592840884977,14.116867800870727,12.676172531890868,12.821550141906732
5E5,15,16,23.8125,105.9375,28.6875,105.6875,368906,417971,4,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,540.6887828659587,357.4069263305654,-3.055405978469262,67.83817905861969,14.903169358062744,20.50529706573486
5E5,15,16,24.3125,106.0625,28.9375,105.5625,369150,417721,5,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,514.8517947248307,354.5609341323134,-6.095416449266251,64.36818317237193,13.832537180328371,21.896156538391114
5E5,15,16,28.0625,106.5625,29.4375,104.9375,370112,416477,6,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,220.02822461147466,314.223724553033,-19.693697737042235,19.26639726069855,11.257909201812742,18.480237739562984
5E5,15,16,24.6875,106.5625,28.8125,105.5625,370139,417722,7,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,467.74102733892937,347.9438500283234,-12.202702170690737,57.445913415103725,13.508879514312744,26.663286909484857
5E5,15,16,26.0625,108.4375,29.0625,105.3125,373848,417224,8,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,453.5553448083296,317.8414622990784,-38.02242988362836,42.21675118694503,14.32863801040649,32.13548070831299
5E5,15,16,25.6875,105.1875,28.9375,105.1875,367403,416977,9,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,360.1280499674278,0,2.7691433673047554e-15,45.22354313476736,13.044064670562745,15.802182270812988
5E5,15,16,28.3125,106.3125,29.1875,105.0625,369614,416727,10,2022-04-21T12:30:00Z,2022-04-21T20:30:00Z,1,155.91693247277118,308.7597146363081,-15.185481394809935,12.25487837282301,11.56065285415649,16.759090132141115
5E5,16,17,29.1875,105.0625,32.8125,105.4375,416727,467042,1,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,403.4939106487062,4.996484893897616,3.900856522245327,44.84347759789008,-0.6866628601074227,5.86176420288086
5E5,16,17,30.1875,105.3125,32.9375,105.3125,417215,466793,2,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,304.91802181482257,0,2.0827744984856293e-15,34.01428885350026,0.3121621398925785,10.176799359130857
5E5,16,17,29.0625,104.6875,33.3125,106.9375,415984,470014,3,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,517.6749237493129,23.896434851001914,23.276812277388323,52.79946168072798,-3.8527573913574216,6.6885102966308585
5E5,16,17,28.6875,105.6875,33.4375,106.9375,417971,470013,4,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,539.9647014569117,12.445332839239313,12.916560967260533,58.823009064642505,-4.716842547607421,7.525689202880857
5E5,16,17,28.9375,105.5625,32.4375,106.0625,417721,468285,5,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,390.96930921390316,6.911807870743985,5.222735564337891,43.302345677061496,-2.9640124694824217,4.316918109130859
5E5,16,17,29.4375,104.9375,33.9375,108.1875,416477,472489,6,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,586.3503488832433,30.856532029073833,33.38009931427751,56.146756219277016,-8.57379528198242,14.749724359130857
5E5,16,17,28.8125,105.5625,32.8125,105.4375,417722,467042,7,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,443.62701017932216,358.4866976174946,-1.3004765332216055,49.47604186346219,-1.507833953857422,4.97752592163086
5E5,16,17,29.0625,105.3125,32.3125,105.6875,417224,467542,8,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,362.09491556664483,5.599798039363861,3.9221430142822213,40.20515206742232,-2.022499578857423,4.01896810913086
5E5,16,17,28.9375,105.1875,32.3125,105.6875,416977,467542,9,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,377.2199028541312,7.174645143319253,5.229736431454775,41.75624242999905,-2.005825360107422,3.302780609130859
5E5,16,17,29.1875,105.0625,32.8125,105.6875,416727,467538,10,2022-04-26T12:30:00Z,2022-04-26T21:30:00Z,1,406.3077758660577,8.28817306345644,6.501405621476363,44.85496293751905,-1.6417323913574213,5.4075852966308595
5E5,17,18,32.8125,105.4375,35.5625,103.4375,467042,512652,1,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,356.4071296874192,329.4093755594553,-18.117064161984697,30.788477725123926,-3.215080816040042,16.577724347534176
5E5,17,18,32.9375,105.3125,34.9375,103.5625,466793,512905,2,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,274.56107165806446,324.3815354317936,-15.972476399927867,22.398919163246493,-0.9412462847900411,16.82029825378418
5E5,17,18,33.3125,106.9375,37.0625,104.5625,470014,514872,3,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,468.8682799606474,333.20582310766486,-21.110319013860767,41.993116733611515,-3.8357222222900402,17.075514347534185
5E5,17,18,33.4375,106.9375,34.5625,103.9375,470013,513652,4,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,303.9328532416283,295.07318498052905,-27.49957834487975,12.924171603809537,-0.23007823791504095,27.351401105346678
5E5,17,18,32.4375,106.0625,35.5625,105.0625,468285,515876,5,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,358.7257470551772,345.354011798074,-9.059982937804667,34.83096326976465,-2.1384283941650404,35.854733644409194
5E5,17,18,33.9375,108.1875,37.3125,103.6875,472489,513134,6,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,553.397934390305,313.86323256917,-39.8507664292544,38.469978261783666,-5.397176519165038,6.3608238006591815
5E5,17,18,32.8125,105.4375,36.5625,105.0625,467042,515868,7,2022-04-28T12:30:00Z,2022-04-28T22:30:00Z,1,417.42183508614977,355.38393627303697,-3.355361777853039,41.75096064483369,-8.026012534790041,34.90440676940918
