tag_id,stap_id,type,lat,lon,ind,j,interp,known
5E7,25,simulation,31.5625,104.1875,18172,5,,FALSE
5E7,25,simulation,33.1875,108.5625,26839,6,,FALSE
5E7,25,simulation,31.6875,107.9375,25611,7,,FALSE
5E7,25,simulation,32.9375,109.1875,28081,8,,FALSE
5E7,25,simulation,32.4375,106.5625,22877,9,,FALSE
5E7,25,simulation,32.6875,105.4375,20643,10,,FALSE
5E7,26,simulation,31.9375,106.0625,21889,1,,FALSE
5E7,26,simulation,32.5625,105.1875,20148,2,,FALSE
5E7,26,simulation,33.3125,106.5625,22870,3,,FALSE
5E7,26,simulation,32.9375,106.4375,22625,4,,FALSE
5E7,26,simulation,33.1875,106.0625,21879,5,,FALSE
5E7,26,simulation,31.6875,106.5625,22883,6,,FALSE
5E7,26,simulation,31.4375,107.6875,25117,7,,FALSE
5E7,26,simulation,33.4375,108.1875,26093,8,,FALSE
5E7,26,simulation,32.3125,104.8125,19406,9,,FALSE
5E7,26,simulation,32.4375,107.8125,25357,10,,FALSE
5E7,27,simulation,35.1875,106.3125,22359,1,,FALSE
5E7,27,simulation,34.1875,104.4375,18647,2,,FALSE
5E7,27,simulation,34.1875,106.9375,23607,3,,FALSE
5E7,27,simulation,36.6875,105.3125,20363,4,,FALSE
5E7,27,simulation,35.4375,104.5625,18885,5,,FALSE
5E7,27,simulation,34.4375,106.1875,22117,6,,FALSE
5E7,27,simulation,34.3125,106.1875,22118,7,,FALSE
5E7,27,simulation,35.1875,106.1875,22111,8,,FALSE
5E7,27,simulation,33.3125,104.9375,19646,9,,FALSE
5E7,27,simulation,33.9375,108.3125,26337,10,,FALSE
5E7,28,simulation,36.4375,102.0625,13917,1,,FALSE
5E7,28,simulation,36.5625,102.3125,14412,2,,FALSE
5E7,28,simulation,36.1875,101.6875,13175,3,,FALSE
5E7,28,simulation,36.4375,102.1875,14165,4,,FALSE
5E7,28,simulation,36.4375,102.0625,13917,5,,FALSE
5E7,28,simulation,37.6875,102.8125,15395,6,,FALSE
5E7,28,simulation,36.6875,101.3125,12427,7,,FALSE
5E7,28,simulation,36.9375,103.0625,15897,8,,FALSE
5E7,28,simulation,36.5625,101.5625,12924,9,,FALSE
5E7,28,simulation,36.5625,101.5625,12924,10,,FALSE
5E7,29,simulation,37.04428903,101.724188,13168,1,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,2,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,3,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,4,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,5,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,6,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,7,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,8,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,9,,TRUE
5E7,29,simulation,37.04428903,101.724188,13168,10,,TRUE
56C,1,most_likely,37.01987498,101.585549,12920,1,,TRUE
56C,2,most_likely,36.3125,102.6875,15158,1,,FALSE
56C,3,most_likely,36.4375,105.8125,21357,1,,FALSE
56C,4,most_likely,35.5625,104.9375,19628,1,,FALSE
56C,5,most_likely,33.9375,105.6875,21129,1,,FALSE
56C,6,most_likely,32.9375,107.0625,23865,1,,FALSE
56C,7,most_likely,31.6875,108.6875,27099,1,,FALSE
56C,8,most_likely,29.9375,108.8125,27361,1,,FALSE
56C,9,most_likely,28.3125,109.6875,29110,1,,FALSE
56C,10,most_likely,26.6875,109.6875,29123,1,,FALSE
56C,11,most_likely,,,,1,,FALSE
56C,12,most_likely,,,,1,,FALSE
56C,13,most_likely,,,,1,,FALSE
56C,14,most_likely,,,,1,,FALSE
56C,15,most_likely,13.6875,101.0625,12115,1,,FALSE
56C,16,most_likely,16.0625,101.5625,13088,1,,FALSE
56C,17,most_likely,18.5625,103.1875,16292,1,,FALSE
56C,18,most_likely,20.0625,106.0625,21984,1,,FALSE
56C,19,most_likely,21.3125,106.3125,22470,1,,FALSE
56C,20,most_likely,24.0625,107.3125,24432,1,,FALSE
56C,21,most_likely,26.3125,109.6875,29126,1,,FALSE
56C,22,most_likely,27.3125,108.9375,27630,1,,FALSE
56C,23,most_likely,28.8125,106.6875,23154,1,,FALSE
56C,24,most_likely,,,,1,,FALSE
56C,25,most_likely,,,,1,,FALSE
56C,26,most_likely,37.01987498,101.585549,12920,1,,TRUE
5CF,1,most_likely,62.28616,88.97598,984,1,,TRUE
5CF,2,most_likely,60.9,90.69999999999999,3196,1,,FALSE
5CF,3,most_likely,60.3,91.5,4179,1,,FALSE
5CF,4,most_likely,59.9,93.5,6631,1,,FALSE
5CF,5,most_likely,57.5,98.69999999999999,13013,1,,FALSE
5CF,6,most_likely,57.3,98.5,12769,1,,FALSE
5CF,7,most_likely,55.3,102.1,17189,1,,FALSE
5CF,8,most_likely,51.699999999999996,106.69999999999999,22842,1,,FALSE
5CF,9,most_likely,48.699999999999996,109.9,26777,1,,FALSE
5CF,10,most_likely,48.3,110.5,27514,1,,FALSE
5CF,11,most_likely,47.5,110.1,27028,1,,FALSE
5CF,12,most_likely,42.1,112.30000000000001,29750,1,,FALSE
5CF,13,most_likely,39.699999999999996,112.1,29517,1,,FALSE
5CF,14,most_likely,37.49999999999999,110.5,27568,1,,FALSE
5CF,15,most_likely,35.3,109.9,26844,1,,FALSE
5CF,16,most_likely,34.49999999999999,109.9,26848,1,,FALSE
5CF,17,most_likely,32.3,110.30000000000001,27349,1,,FALSE
5CF,18,most_likely,31.099999999999998,110.1,27110,1,,FALSE
5CF,19,most_likely,30.299999999999997,107.9,24419,1,,FALSE
5CF,20,most_likely,29.9,106.9,23196,1,,FALSE
5CF,21,most_likely,27.5,105.30000000000001,21248,1,,FALSE
5CF,22,most_likely,24.9,104.5,20281,1,,FALSE
5CF,23,most_likely,24.499999999999993,104.30000000000001,20038,1,,FALSE
5CF,24,most_likely,,,,1,,FALSE
5CF,25,most_likely,,,,1,,FALSE
5CF,26,most_likely,20.499999999999993,102.30000000000001,17608,1,,FALSE
5CF,27,most_likely,22.699999999999996,105.1,21027,1,,FALSE
5CF,28,most_likely,26.9,109.30000000000001,26151,1,,FALSE
5CF,29,most_likely,28.099999999999994,109.1,25900,1,,FALSE
5CF,30,most_likely,28.9,109.9,26876,1,,FALSE
5CF,31,most_likely,30.099999999999994,110.69999999999999,27850,1,,FALSE
5CF,32,most_likely,31.299999999999997,112.9,30539,1,,FALSE
5CF,33,most_likely,35.49999999999999,110.9,28068,1,,FALSE
5CF,34,most_likely,37.1,110.5,27570,1,,FALSE
5CF,35,most_likely,38.699999999999996,110.9,28052,1,,FALSE
5CF,36,most_likely,40.3,111.69999999999999,29024,1,,FALSE
5CF,37,most_likely,42.49999999999999,108.1,24603,1,,FALSE
5CF,38,most_likely,45.699999999999996,106.1,22137,1,,FALSE
5CF,39,most_likely,48.699999999999996,103.69999999999999,19182,1,,FALSE
5CF,40,most_likely,51.699999999999996,100.30000000000001,15002,1,,FALSE
5CF,41,most_likely,54.1,100.1,14745,1,,FALSE
5CF,42,most_likely,55.1,97.5,11555,1,,FALSE
5CF,43,most_likely,57.1,95.69999999999999,9340,1,,FALSE
5CF,44,most_likely,58.3,94.5,7864,1,,FALSE
5CF,45,most_likely,58.5,93.5,6638,1,,FALSE
5CF,46,most_likely,60.1,91.1,3690,1,,FALSE
5CF,47,most_likely,61.5,89.30000000000001,1478,1,,FALSE
5CF,48,most_likely,62.28616,88.97598,984,1,,TRUE
5D6,1,most_likely,37.04525798,101.722533,13168,1,,TRUE
5D6,2,most_likely,35.8125,105.0625,19874,1,,FALSE
5D6,3,most_likely,34.5625,108.0625,25836,1,,FALSE
5D6,4,most_likely,32.4375,109.8125,29325,1,,FALSE
5D6,5,most_likely,32.0625,110.8125,31312,1,,FALSE
5D6,6,most_likely,31.4375,111.4375,32557,1,,FALSE
5D6,7,most_likely,30.6875,111.3125,32315,1,,FALSE
5D6,8,most_likely,26.0625,108.4375,26648,1,,FALSE
5D6,9,most_likely,19.8125,104.6875,19258,1,,FALSE
5D6,10,most_likely,,,,1,,FALSE
5D6,11,most_likely,,,,1,,FALSE
5D6,12,most_likely,16.9375,100.3125,10601,1,,FALSE
5D6,13,most_likely,20.0625,102.1875,14296,1,,FALSE
5D6,14,most_likely,22.5625,103.1875,16260,1,,FALSE
5D6,15,most_likely,23.3125,103.3125,16502,1,,FALSE
5D6,16,most_likely,26.5625,106.6875,23172,1,,FALSE
5D6,17,most_likely,29.4375,105.5625,20917,1,,FALSE
5D6,18,most_likely,29.6875,105.3125,20419,1,,FALSE
5D6,19,most_likely,32.6875,105.1875,20147,1,,FALSE
5D6,20,most_likely,35.8125,102.3125,14418,1,,FALSE
5D6,21,most_likely,36.0625,101.6875,13176,1,,FALSE
5D6,22,most_likely,37.04525798,101.722533,13168,1,,TRUE
5D7,1,most_likely,37.04525798,101.722533,13168,1,,TRUE
5D7,2,most_likely,36.5625,101.5625,12924,1,,FALSE
5D7,3,most_likely,36.5625,102.0625,13916,1,,FALSE
5D7,4,most_likely,34.9375,103.8125,17401,1,,FALSE
5D7,5,most_likely,34.1875,105.0625,19887,1,,FALSE
5D7,6,most_likely,33.1875,105.5625,20887,1,,FALSE
5D7,7,most_likely,31.0625,107.5625,24872,1,,FALSE
5D7,8,most_likely,30.8125,107.9375,25618,1,,FALSE
5D7,9,most_likely,30.4375,108.1875,26117,1,,FALSE
5D7,10,most_likely,25.9375,113.9375,37561,1,,FALSE
5D7,11,most_likely,,,,1,,FALSE
5D7,12,most_likely,,,,1,,FALSE
5D7,13,most_likely,,,,1,,FALSE
5D7,14,most_likely,15.8125,102.1875,14330,1,,FALSE
5D7,15,most_likely,19.6875,103.0625,16035,1,,FALSE
5D7,16,most_likely,22.4375,104.8125,19485,1,,FALSE
5D7,17,most_likely,23.0625,105.3125,20472,1,,FALSE
5D7,18,most_likely,25.8125,105.3125,20450,1,,FALSE
5D7,19,most_likely,30.5625,105.0625,19916,1,,FALSE
5D7,20,most_likely,30.5625,104.5625,18924,1,,FALSE
5D7,21,most_likely,33.5625,104.5625,18900,1,,FALSE
5D7,22,most_likely,36.1875,102.9375,15655,1,,FALSE
5D7,23,most_likely,36.8125,104.5625,18874,1,,FALSE
5D7,24,most_likely,37.04525798,101.722533,13168,1,,TRUE
5D8,1,most_likely,37.00182899,101.751121,13416,1,,TRUE
5D8,2,most_likely,34.6875,105.5625,20875,1,,FALSE
5D8,3,most_likely,32.8125,110.0625,29818,1,,FALSE
5D8,4,most_likely,32.5625,110.9375,31556,1,,FALSE
5D8,5,most_likely,28.4375,111.4375,32581,1,,FALSE
5D8,6,most_likely,,,,1,,FALSE
5D8,7,most_likely,,,,1,,FALSE
5D8,8,most_likely,,,,1,,FALSE
5D8,9,most_likely,,,,1,,FALSE
5D8,10,most_likely,,,,1,,FALSE
5D8,11,most_likely,,,,1,,FALSE
5D8,12,most_likely,13.8125,103.4375,16826,1,,FALSE
5D8,13,most_likely,17.0625,105.0625,20024,1,,FALSE
5D8,14,most_likely,19.0625,104.6875,19264,1,,FALSE
5D8,15,most_likely,20.4375,104.4375,18757,1,,FALSE
5D8,16,most_likely,24.6875,106.4375,22691,1,,FALSE
5D8,17,most_likely,26.0625,105.8125,21440,1,,FALSE
5D8,18,most_likely,29.9375,105.5625,20913,1,,FALSE
5D8,19,most_likely,30.6875,106.3125,22395,1,,FALSE
5D8,20,most_likely,33.1875,104.9375,19647,1,,FALSE
5D8,21,most_likely,33.3125,105.3125,20390,1,,FALSE
5D8,22,most_likely,34.0625,104.4375,18648,1,,FALSE
5D8,23,most_likely,36.4375,102.9375,15653,1,,FALSE
5D8,24,most_likely,37.00182899,101.751121,13416,1,,TRUE
5E5,1,most_likely,37.044269,101.725552,13168,1,,TRUE
5E5,2,most_likely,33.9375,108.1875,26089,1,,FALSE
5E5,3,most_likely,31.0625,111.8125,33304,1,,FALSE
5E5,4,most_likely,,,,1,,FALSE
5E5,5,most_likely,,,,1,,FALSE
5E5,6,most_likely,,,,1,,FALSE
5E5,7,most_likely,,,,1,,FALSE
5E5,8,most_likely,,,,1,,FALSE
5E5,9,most_likely,,,,1,,FALSE
5E5,10,most_likely,,,,1,,FALSE
5E5,11,most_likely,15.3125,101.3125,12598,1,,FALSE
5E5,12,most_likely,18.6875,103.8125,17531,1,,FALSE
5E5,13,most_likely,22.3125,104.8125,19486,1,,FALSE
5E5,14,most_likely,23.1875,105.3125,20471,1,,FALSE
5E5,15,most_likely,25.9375,105.3125,20449,1,,FALSE
5E5,16,most_likely,29.0625,105.0625,19928,1,,FALSE
5E5,17,most_likely,32.6875,105.3125,20395,1,,FALSE
5E5,18,most_likely,36.9375,103.9375,17633,1,,FALSE
5E5,19,most_likely,36.4375,102.5625,14909,1,,FALSE
5E5,20,most_likely,37.044269,101.725552,13168,1,,TRUE
5E7,1,most_likely,37.04428903,101.724188,13168,1,,TRUE
5E7,2,most_likely,35.9375,103.3125,16401,1,,FALSE
5E7,3,most_likely,35.6875,104.1875,18139,1,,FALSE
5E7,4,most_likely,34.6875,104.3125,18395,1,,FALSE
5E7,5,most_likely,34.4375,104.5625,18893,1,,FALSE
5E7,6,most_likely,34.4375,105.1875,20133,1,,FALSE
5E7,7,most_likely,32.9375,107.9375,25601,1,,FALSE
5E7,8,most_likely,31.4375,110.6875,31069,1,,FALSE
5E7,9,most_likely,30.4375,111.6875,33061,1,,FALSE
5E7,10,most_likely,27.8125,112.8125,35314,1,,FALSE
5E7,11,most_likely,27.0625,113.4375,36560,1,,FALSE
5E7,12,most_likely,,,,1,,FALSE
5E7,13,most_likely,,,,1,,FALSE
5E7,14,most_likely,,,,1,,FALSE
5E7,15,most_likely,13.8125,103.5625,17074,1,,FALSE
5E7,16,most_likely,14.6875,106.8125,23515,1,,FALSE
5E7,17,most_likely,18.0625,106.3125,22496,1,,FALSE
5E7,18,most_likely,21.5625,106.1875,22220,1,,FALSE
5E7,19,most_likely,22.8125,106.0625,21962,1,,FALSE
5E7,20,most_likely,25.1875,108.9375,27647,1,,FALSE
5E7,21,most_likely,25.5625,108.9375,27644,1,,FALSE
5E7,22,most_likely,26.9375,107.5625,24905,1,,FALSE
5E7,23,most_likely,29.4375,109.1875,28109,1,,FALSE
5E7,24,most_likely,30.4375,108.3125,26365,1,,FALSE
5E7,25,most_likely,31.9375,106.5625,22881,1,,FALSE
5E7,26,most_likely,33.3125,106.0625,21878,1,,FALSE
5E7,27,most_likely,35.8125,106.0625,21858,1,,FALSE
5E7,28,most_likely,36.5625,101.6875,13172,1,,FALSE
5E7,29,most_likely,37.04428903,101.724188,13168,1,,TRUE
